Competitor,ZIP,State,Region,Count,Size,Color,Grade,Organic,Housing,Competitor Brand,Competitor Product,Competitor Price,Competitor $/Dozen,Walmart Brand,Walmart Product,Walmart Price,Walmart $/Dozen,Gap/Dozen,Outcome
aldi.us,43056,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43068,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43078,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43081,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43110,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43113,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43123,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43140,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43160,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43213,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43220,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43228,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43311,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43402,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43402,OH,Midwest,12,Large,Unknown,A,false,Conventional/Unspecified,Goldhen,Goldhen Grade A Large Eggs,1.45,1.45,Unknown,"Ozark Farmers Market Large Grade A Eggs, 12 ct",1.47,1.47,-0.020000000000000018,Competitor lower
aldi.us,43420,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43512,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43528,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43616,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43701,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43725,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43812,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43920,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43950,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,43952,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44004,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44011,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44024,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44035,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44057,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44074,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44109,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44129,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44130,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44136,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44202,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44240,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44241,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44266,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44281,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44460,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44505,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44515,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44601,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44646,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44663,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44691,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44705,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44805,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44820,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44857,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44870,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,44883,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45005,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45011,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45013,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45036,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45069,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45102,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45133,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45150,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45177,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45238,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Marketside,"Marketside Grade A Large Pasture Raised Brown Eggs, 12 Count",3.74,3.74,0.2100000000000004,Walmart lower
aldi.us,45241,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45245,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45251,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45331,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45356,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45365,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45373,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45385,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45414,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45424,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45431,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45459,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45504,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45601,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45631,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45662,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45680,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Marketside,"Marketside Grade A Large Pasture Raised Brown Eggs, 12 Count",3.74,3.74,0.2100000000000004,Walmart lower
aldi.us,45701,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45804,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45840,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,45895,OH,Midwest,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Vital Farms,"Vital Farms Pasture Raised Grade A Brown Eggs, Large, 12 Ct",7.46,7.46,-3.5099999999999993,Competitor lower
aldi.us,73003,OK,South,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Marketside,"Marketside Grade A Large Pasture Raised Brown Eggs, 12 Count",3.74,3.74,0.2100000000000004,Walmart lower
aldi.us,73018,OK,South,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Marketside,"Marketside Grade A Large Pasture Raised Brown Eggs, 12 Count",3.74,3.74,0.2100000000000004,Walmart lower
aldi.us,73069,OK,South,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Marketside,"Marketside Grade A Large Pasture Raised Brown Eggs, 12 Count",3.74,3.74,0.2100000000000004,Walmart lower
aldi.us,73069,OK,South,12,Large,Unknown,A,false,Conventional/Unspecified,Goldhen,Goldhen Grade A Large Eggs,1.45,1.45,Unknown,"Ozark Farmers Market Large Grade A Eggs, 12 ct",1.47,1.47,-0.020000000000000018,Competitor lower
aldi.us,73071,OK,South,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Marketside,"Marketside Grade A Large Pasture Raised Brown Eggs, 12 Count",3.74,3.74,0.2100000000000004,Walmart lower
aldi.us,73099,OK,South,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Marketside,"Marketside Grade A Large Pasture Raised Brown Eggs, 12 Count",3.74,3.74,0.2100000000000004,Walmart lower
aldi.us,73110,OK,South,12,Large,Brown,A,false,Pasture-Raised,Goldhen,Goldhen Pasture Raised Large Brown Eggs - Grade A,3.95,3.9500000000000006,Marketside,"Marketside Grade A Large Pasture Raised Brown Eggs, 12 Count",3.74,3.74,0.2100000000000004,Walmart lower
